,user,timestamp,hours,project
8808,margaery,2018-01-17 09:22:11,3.0,learning
8809,margaery,2018-01-17 09:22:11,1.0,project-47
8810,margaery,2018-01-23 00:00:00,2.5,events
8811,margaery,2018-01-23 00:00:00,4.0,hiring
8812,margaery,2018-01-23 00:00:00,1.0,project-47
8813,margaery,2018-01-23 00:00:00,1.0,project-48
8814,margaery,2018-01-29 10:43:19,1.0,opsandadmin
8815,margaery,2018-01-29 10:43:19,6.0,project-47
8816,margaery,2018-01-30 14:41:13,8.5,project-47
8817,margaery,2018-02-01 00:00:00,7.0,project-47
8818,margaery,2018-02-01 10:16:26,7.0,project-47
8819,margaery,2018-02-02 09:56:46,4.5,hiring
8820,margaery,2018-02-02 09:56:46,2.5,learning
8821,margaery,2018-02-06 08:41:00,1.0,bizdev
8822,margaery,2018-02-06 08:41:00,1.5,machinelearning
8823,margaery,2018-02-06 08:41:00,2.5,project-04
8824,margaery,2018-02-07 00:00:00,3.0,bizdev
8825,margaery,2018-02-07 00:00:00,1.0,cultureandmanagement
8826,margaery,2018-02-07 00:00:00,6.5,project-47
8827,margaery,2018-02-07 00:00:00,3.0,project-73
8830,margaery,2018-03-12 00:00:00,7.0,bizdev
8831,margaery,2018-03-20 11:49:44,3.0,bizdev
8832,margaery,2018-03-20 11:49:44,0.5,cultureandmanagement
8833,margaery,2018-03-20 11:49:44,1.0,project-73
8834,margaery,2018-03-21 11:20:07,4.0,project-00
8835,margaery,2018-03-21 11:20:07,2.0,project-30
8836,margaery,2018-03-22 11:51:16,3.0,opsandadmin
8837,margaery,2018-03-22 11:51:16,5.0,project-30
8838,margaery,2018-03-26 10:49:14,3.0,opsandadmin
8839,margaery,2018-03-26 10:49:14,3.0,project-30
8840,margaery,2018-03-27 00:00:00,1.0,learning
8841,margaery,2018-03-27 00:00:00,6.0,project-00
8842,margaery,2018-03-28 09:01:18,5.5,project-00
8843,margaery,2018-04-02 15:01:22,5.0,bizdev
8844,margaery,2018-04-02 15:01:22,2.5,project-00
8845,margaery,2018-04-03 10:56:36,6.0,bizdev
8846,margaery,2018-04-06 08:21:16,4.0,learning
8847,margaery,2018-04-10 08:31:07,4.0,bizdev
8848,margaery,2018-04-10 08:31:07,0.5,project-30
8849,margaery,2018-04-11 09:05:28,1.25,bizdev
8850,margaery,2018-04-11 09:05:28,4.5,project-30
8851,margaery,2018-04-12 09:19:07,8.0,project-30
8852,margaery,2018-04-13 10:52:10,1.0,project-30
8853,margaery,2018-04-13 10:52:10,5.0,project-34
8854,margaery,2018-04-13 10:52:10,2.0,project-68
8855,margaery,2018-04-16 09:49:16,3.5,opsandadmin
8856,margaery,2018-04-16 09:49:16,1.5,project-28
8857,margaery,2018-04-16 09:49:16,0.5,project-30
8858,margaery,2018-04-16 09:49:16,0.5,project-68
8859,margaery,2018-04-17 09:17:29,1.5,project-30
8860,margaery,2018-04-17 09:17:29,4.0,project-68
8861,margaery,2018-04-23 15:08:36,0.5,cultureandmanagement
8862,margaery,2018-04-23 15:08:36,0.75,debugging
8863,margaery,2018-04-23 15:08:36,0.5,learning
8864,margaery,2018-04-23 15:08:36,2.0,opsandadmin
8865,margaery,2018-04-23 15:08:36,1.0,project-00
8866,margaery,2018-04-23 15:08:36,4.0,project-30
8867,margaery,2018-04-25 15:18:24,0.5,opsandadmin
8868,margaery,2018-04-25 15:18:24,4.0,project-73
8869,margaery,2018-04-27 12:26:33,8.0,project-30
8870,margaery,2018-04-30 00:00:00,2.0,bizdev
8871,margaery,2018-04-30 00:00:00,2.5,project-00
8872,margaery,2018-04-30 00:00:00,3.0,project-30
8873,margaery,2018-05-02 00:00:00,2.0,bizdev
8874,margaery,2018-05-02 00:00:00,1.0,learning
8876,margaery,2018-05-02 00:00:00,4.0,project-28
8877,margaery,2018-05-02 00:00:00,0.5,project-30
8878,margaery,2018-05-02 00:00:00,1.0,project-73
8879,margaery,2018-05-02 00:00:00,1.25,transit
8880,margaery,2018-05-07 00:00:00,1.0,hiring
8881,margaery,2018-05-07 00:00:00,2.5,opsandadmin
8882,margaery,2018-05-07 00:00:00,5.5,project-00
8883,margaery,2018-05-07 00:00:00,2.0,project-30
8884,margaery,2018-05-14 00:00:00,1.5,bizdev
8885,margaery,2018-05-14 00:00:00,3.0,hiring
8886,margaery,2018-05-14 00:00:00,2.0,learning
8887,margaery,2018-05-14 00:00:00,3.0,project-28
8888,margaery,2018-05-14 00:00:00,8.5,project-30
8889,margaery,2018-05-21 08:35:16,0.25,products
8890,margaery,2018-05-21 08:35:16,5.0,project-30
8891,margaery,2018-05-22 10:48:33,6.5,project-11
8892,margaery,2018-05-23 09:39:44,7.0,project-11
8893,margaery,2018-05-29 00:00:00,1.5,dogood
8894,margaery,2018-05-29 00:00:00,1.0,learning
8896,margaery,2018-05-29 00:00:00,1.5,transit
8897,margaery,2018-06-11 00:00:00,3.0,blogideas
8898,margaery,2018-06-11 00:00:00,5.0,events
8899,margaery,2018-06-11 00:00:00,2.5,hiring
8900,margaery,2018-06-11 00:00:00,8.0,learning
8901,margaery,2018-06-11 00:00:00,4.0,opsandadmin
8902,margaery,2018-06-11 00:00:00,2.0,project-56
8904,margaery,2018-06-18 00:00:00,2.0,hiring
8905,margaery,2018-06-18 00:00:00,3.0,project-11
8906,margaery,2018-06-18 00:00:00,8.0,project-73
8907,margaery,2018-06-18 10:28:53,2.5,opsandadmin
8908,margaery,2018-06-18 10:28:53,3.5,project-73
8909,margaery,2018-07-02 00:00:00,1.0,opsandadmin
8910,margaery,2018-07-02 00:00:00,6.0,project-73
8911,margaery,2018-07-03 00:00:00,1.0,engineering
8912,margaery,2018-07-03 00:00:00,4.0,project-73
8913,margaery,2018-07-03 00:00:00,1.25,random
8914,margaery,2018-07-18 00:00:00,3.0,datastorytelling
8915,margaery,2018-07-18 00:00:00,3.0,learning
8916,margaery,2018-07-30 23:32:45,6.0,learning
8917,margaery,2018-10-10 07:51:17,1.0,opsandadmin
8918,margaery,2018-10-10 07:51:17,1.0,project-25
8919,margaery,2018-10-10 07:51:17,2.5,project-30
8920,margaery,2018-10-12 10:06:05,8.5,project-30
8921,margaery,2018-10-15 09:58:08,1.5,opsandadmin
8922,margaery,2018-10-15 09:58:08,5.0,project-30
8923,margaery,2017-09-21 08:55:00,1.5,project-46
8924,margaery,2017-08-28 13:36:00,2.0,project-07
8925,margaery,2017-11-28 08:53:00,3.0,project-47
8926,margaery,2017-08-29 08:58:00,5.0,project-73
8927,margaery,2017-07-03 11:04:00,0.25,project-63
8928,margaery,2018-04-30 00:00:00,1.0,opsandadmin
8929,margaery,2017-08-07 17:37:00,0.5,opsandadmin
8930,margaery,2017-12-07 14:47:00,4.0,machinelearning
8931,margaery,2017-11-08 09:38:00,0.5,bizdev
8932,melisandre,2018-05-25 07:44:00,6.0,project-20
8933,melisandre,2018-05-29 08:57:00,4.0,learning
8934,melisandre,2018-05-29 08:57:00,0.5,project-20
8935,melisandre,2018-05-30 12:15:00,1.0,project-20
8936,melisandre,2018-06-13 08:42:00,4.0,project-68
8937,melisandre,2018-06-18 07:53:00,1.5,opsandadmin
8938,melisandre,2018-06-20 12:14:00,0.5,project-20
8939,melisandre,2018-06-21 12:13:00,1.0,engineering
8940,melisandre,2018-07-03 09:41:00,2.0,project-68
8941,melisandre,2018-07-25 13:33:00,0.57,engineering
8942,melisandre,2018-08-01 14:31:00,0.18,project-64
8943,melisandre,2018-08-05 15:37:00,0.65,learning
8944,melisandre,2018-08-06 00:00:00,0.8,opsandadmin
8945,melisandre,2018-08-06 00:00:00,0.25,project-68
8946,melisandre,2018-08-17 00:00:00,0.95,project-68
8947,melisandre,2018-08-19 00:00:00,0.9,project-68
8948,melisandre,2018-08-21 00:00:00,2.6,project-43
8949,melisandre,2018-08-23 00:00:00,0.93,learning
8950,melisandre,2018-08-28 00:00:00,0.45,opsandadmin
8951,melisandre,2018-08-29 00:00:00,0.5,cultureandmanagement
8952,melisandre,2018-09-03 00:00:00,0.4,project-43
8953,melisandre,2018-09-05 00:00:00,2.33,project-64
8954,melisandre,2018-09-10 14:44:00,2.2,project-64
8955,melisandre,2018-09-10 14:44:00,1.3,transit
8956,melisandre,2018-09-13 14:27:00,0.25,opsandadmin
8957,melisandre,2018-09-17 00:00:00,1.47,project-64
8958,melisandre,2018-07-10 13:09:00,0.75,engineering
8959,melisandre,2018-10-10 14:46:00,6.72,project-64
8960,melisandre,2018-10-23 00:00:00,1.25,learning
8961,melisandre,2018-10-24 00:00:00,1.3,project-64
8962,melisandre,2018-11-11 00:00:00,2.0,learning
8963,melisandre,2018-10-11 14:15:00,0.33,opsandadmin
8964,melisandre,2018-11-12 00:00:00,1.42,project-64
8965,melisandre,2018-07-12 13:57:00,0.5,opsandadmin
8966,melisandre,2018-09-14 00:00:00,0.77,project-64
8967,melisandre,2018-08-15 13:38:00,8.5,project-68
8968,melisandre,2018-10-15 00:00:00,0.53,project-64
8969,melisandre,2018-07-18 14:05:00,0.5,opsandadmin
8970,melisandre,2018-09-18 00:00:00,0.95,project-43
8971,melisandre,2018-07-19 12:55:00,1.9,project-27
8972,melisandre,2018-09-19 00:00:00,0.33,opsandadmin
8973,melisandre,2018-09-19 00:00:00,1.5,project-43
8974,melisandre,2018-08-02 14:19:00,0.9,learning
8975,melisandre,2018-10-02 00:00:00,0.17,project-26
8976,melisandre,2018-07-20 10:55:00,1.56,engineering
8977,melisandre,2018-05-21 10:15:53,3.0,opsandadmin
8978,melisandre,2018-05-22 00:00:00,3.0,learning
8979,melisandre,2018-05-22 00:00:00,3.0,project-20
8980,melisandre,2018-05-23 12:45:02,7.0,project-20
8981,melisandre,2018-05-24 09:49:08,7.0,project-20
8982,melisandre,2018-05-25 07:44:08,1.0,project-20
8983,melisandre,2018-05-25 17:09:16,3.75,project-20
8984,melisandre,2018-05-28 09:00:44,7.0,project-20
8985,melisandre,2018-05-29 08:57:42,1.5,opsandadmin
8986,melisandre,2018-05-30 08:09:07,6.0,project-20
8987,melisandre,2018-05-31 09:48:42,2.0,learning
8988,melisandre,2018-05-31 09:48:42,6.0,project-20
8989,melisandre,2018-06-01 07:34:54,4.0,learning
8990,melisandre,2018-06-01 07:34:54,3.0,opsandadmin
8991,melisandre,2018-06-01 13:32:25,1.0,learning
8992,melisandre,2018-06-06 09:18:21,0.5,opsandadmin
8993,melisandre,2018-06-06 09:18:21,8.0,project-20
8994,melisandre,2018-06-07 08:32:33,0.5,opsandadmin
8995,melisandre,2018-06-07 08:32:33,4.0,project-20
8996,melisandre,2018-06-07 08:32:33,1.5,project-68
8997,melisandre,2018-06-07 12:55:56,1.0,learning
8998,melisandre,2018-06-07 12:55:56,0.5,opsandadmin
8999,melisandre,2018-06-08 09:22:59,1.0,opsandadmin
9000,melisandre,2018-06-08 09:22:59,1.0,project-20
9001,melisandre,2018-06-08 09:22:59,5.0,project-68
9002,melisandre,2018-06-10 13:32:17,3.0,project-68
9003,melisandre,2018-06-11 07:50:07,0.6,opsandadmin
9004,melisandre,2018-06-11 07:50:07,3.75,project-68
9005,melisandre,2018-06-12 12:20:10,3.0,project-68
9006,melisandre,2018-06-13 08:42:11,0.5,opsandadmin
9007,melisandre,2018-06-13 08:42:11,1.0,project-68
9008,melisandre,2018-06-13 15:16:52,1.0,opsandadmin
9009,melisandre,2018-06-13 15:16:52,2.0,project-68
9010,melisandre,2018-06-14 15:51:27,0.75,engineering
9011,melisandre,2018-06-14 15:51:27,8.25,project-68
9012,melisandre,2018-06-15 15:14:13,7.0,project-68
9013,melisandre,2018-06-18 07:53:59,2.5,engineering
9014,melisandre,2018-06-18 07:53:59,3.0,learning
9015,melisandre,2018-06-18 07:53:59,1.0,project-38
9016,melisandre,2018-06-19 09:53:29,2.0,learning
9017,melisandre,2018-06-19 09:53:29,0.5,opsandadmin
9018,melisandre,2018-06-19 09:53:29,5.5,project-20
9019,melisandre,2018-06-20 12:14:26,0.5,engineering
9020,melisandre,2018-06-20 12:14:26,4.0,learning
9021,melisandre,2018-06-20 12:14:26,0.5,opsandadmin
9022,melisandre,2018-06-20 12:14:26,2.5,project-20
9023,melisandre,2018-06-21 12:13:44,1.0,learning
9024,melisandre,2018-06-21 12:13:44,0.5,opsandadmin
9025,melisandre,2018-06-21 12:13:44,5.0,project-20
9026,melisandre,2018-06-22 12:56:35,3.0,learning
9027,melisandre,2018-06-22 12:56:35,0.5,opsandadmin
9028,melisandre,2018-06-22 12:56:35,1.0,project-20
9029,melisandre,2018-06-25 10:22:39,2.0,learning
9030,melisandre,2018-06-25 10:22:39,1.5,opsandadmin
9031,melisandre,2018-06-25 10:22:39,0.5,project-20
9032,melisandre,2018-06-25 10:22:39,4.0,project-68
9033,melisandre,2018-06-26 11:30:29,1.75,opsandadmin
9034,melisandre,2018-06-26 11:30:29,6.0,project-68
9035,melisandre,2018-06-27 13:35:14,0.5,opsandadmin
9036,melisandre,2018-06-27 13:35:14,8.0,project-68
9037,melisandre,2018-06-28 13:38:34,0.5,opsandadmin
9038,melisandre,2018-06-28 13:38:34,7.0,project-68
9039,melisandre,2018-06-29 12:46:14,0.5,project-00
9040,melisandre,2018-06-29 12:46:14,4.0,workshops
9041,melisandre,2018-07-02 10:48:58,2.0,opsandadmin
9042,melisandre,2018-07-02 10:48:58,3.0,project-00
9043,melisandre,2018-07-02 10:48:58,2.25,project-68
9044,melisandre,2018-07-02 10:48:58,1.0,workshops
9045,melisandre,2018-07-03 09:41:57,0.5,opsandadmin
9046,melisandre,2018-07-03 09:41:57,5.0,project-00
9047,melisandre,2018-07-03 15:17:03,4.0,project-68
9048,melisandre,2018-07-04 00:00:00,0.5,opsandadmin
9049,melisandre,2018-07-04 00:00:00,1.25,project-00
9050,melisandre,2018-07-04 00:00:00,6.5,project-68
9051,melisandre,2018-07-05 13:03:55,2.0,cultureandmanagement
9052,melisandre,2018-07-05 13:03:55,1.5,learning
9053,melisandre,2018-07-05 13:03:55,0.5,opsandadmin
9054,melisandre,2018-07-05 13:03:55,1.0,project-00
9055,melisandre,2018-07-05 13:03:55,1.5,project-68
9056,melisandre,2018-07-06 13:55:30,0.5,learning
9057,melisandre,2018-07-06 13:55:30,0.5,opsandadmin
9058,melisandre,2018-07-06 13:55:30,4.0,project-00
9059,melisandre,2018-07-06 13:55:30,1.0,project-38
9060,melisandre,2018-07-09 15:09:31,1.0,opsandadmin
9061,melisandre,2018-07-09 15:09:31,4.75,project-68
9062,melisandre,2018-07-10 13:09:54,3.5,project-00
9063,melisandre,2018-07-10 13:09:54,2.5,project-68
9064,melisandre,2018-07-11 14:07:22,1.0,cultureandmanagement
9065,melisandre,2018-07-11 14:07:22,0.5,opsandadmin
9066,melisandre,2018-07-11 14:07:22,0.75,project-00
9067,melisandre,2018-07-11 14:07:22,5.0,project-68
9068,melisandre,2018-07-12 13:57:29,1.0,cultureandmanagement
9069,melisandre,2018-07-12 13:57:29,0.5,project-00
9070,melisandre,2018-07-12 13:57:29,8.0,project-68
9071,melisandre,2018-07-13 15:34:47,0.75,engineering
9072,melisandre,2018-07-13 15:34:47,0.5,opsandadmin
9073,melisandre,2018-07-13 15:34:47,6.5,project-68
9074,melisandre,2018-07-14 15:43:43,0.5,project-00
9075,melisandre,2018-07-16 13:03:37,1.0,engineering
9076,melisandre,2018-07-16 13:03:37,1.5,learning
9077,melisandre,2018-07-16 13:03:37,1.0,opsandadmin
9078,melisandre,2018-07-16 13:03:37,1.75,project-27
9079,melisandre,2018-07-16 13:03:37,5.0,project-68
9080,melisandre,2018-07-17 13:04:50,1.0,cultureandmanagement
9081,melisandre,2018-07-17 13:04:50,1.0,engineering
9082,melisandre,2018-07-17 13:04:50,0.5,opsandadmin
9083,melisandre,2018-07-17 13:04:50,4.25,project-68
9084,melisandre,2018-07-18 14:05:07,1.0,engineering
9085,melisandre,2018-07-18 14:05:07,5.5,project-68
9086,melisandre,2018-07-19 12:55:46,1.3,engineering
9087,melisandre,2018-07-19 12:55:46,0.53,project-27
9088,melisandre,2018-07-19 12:55:46,3.5,project-68
9089,melisandre,2018-07-20 10:55:47,2.46,engineering
9090,melisandre,2018-07-20 10:55:47,0.42,learning
9091,melisandre,2018-07-20 10:55:47,0.23,opsandadmin
9092,melisandre,2018-07-20 10:55:47,0.63,project-00
9093,melisandre,2018-07-22 15:06:52,0.5,cultureandmanagement
9094,melisandre,2018-07-22 15:06:52,0.5,opsandadmin
9095,melisandre,2018-07-22 15:06:52,2.0,project-27
9096,melisandre,2018-07-22 15:06:52,0.5,project-68
9097,melisandre,2018-07-23 13:06:03,0.4,cultureandmanagement
9098,melisandre,2018-07-23 13:06:03,0.72,engineering
9099,melisandre,2018-07-23 13:06:03,0.4,opsandadmin
9100,melisandre,2018-07-23 13:06:03,1.0699999999999998,project-27
9101,melisandre,2018-07-23 13:06:03,3.34,project-68
9102,melisandre,2018-07-24 13:25:20,0.52,engineering
9103,melisandre,2018-07-24 13:25:20,5.58,project-27
9104,melisandre,2018-07-24 13:25:20,3.0,project-68
9105,melisandre,2018-07-25 13:33:26,1.0,cultureandmanagement
9106,melisandre,2018-07-25 13:33:26,1.04,engineering
9107,melisandre,2018-07-25 13:33:26,0.27,opsandadmin
9108,melisandre,2018-07-25 13:33:26,3.37,project-68
9109,melisandre,2018-07-26 14:44:39,0.32,opsandadmin
9110,melisandre,2018-07-26 14:44:39,1.52,project-27
9111,melisandre,2018-07-26 14:44:39,2.73,project-68
9112,melisandre,2018-07-26 14:44:39,1.13,security
9113,melisandre,2018-07-27 13:25:38,2.15,learning
9114,melisandre,2018-07-27 13:25:38,0.23,opsandadmin
9115,melisandre,2018-07-27 13:25:38,1.23,project-27
9116,melisandre,2018-07-27 13:25:38,2.35,project-68
9117,melisandre,2018-07-29 14:52:45,0.2,d3js
9118,melisandre,2018-07-29 14:52:45,3.03,learning
9119,melisandre,2018-07-29 14:52:45,0.63,opsandadmin
9120,melisandre,2018-07-30 00:00:00,0.13,d3js
9121,melisandre,2018-07-30 00:00:00,1.86,engineering
9122,melisandre,2018-07-30 00:00:00,1.15,learning
9123,melisandre,2018-07-30 00:00:00,0.62,opsandadmin
9124,melisandre,2018-07-30 00:00:00,0.82,security
9125,melisandre,2018-07-31 13:57:34,2.04,project-27
9126,melisandre,2018-07-31 13:57:34,3.1,project-68
9127,melisandre,2018-08-01 14:31:50,2.77,learning
9128,melisandre,2018-08-01 14:31:50,0.3,opsandadmin
9129,melisandre,2018-08-01 14:31:50,1.0,project-27
9130,melisandre,2018-08-01 14:31:50,4.52,project-68
9131,melisandre,2018-08-02 14:19:54,0.9,learning
9132,melisandre,2018-08-02 14:19:54,1.44,opsandadmin
9133,melisandre,2018-08-02 14:19:54,1.67,project-27
9134,melisandre,2018-08-02 14:19:54,1.57,project-64
9135,melisandre,2018-08-02 14:19:54,2.32,project-68
9136,melisandre,2018-08-03 00:00:00,0.42,opsandadmin
9137,melisandre,2018-08-03 00:00:00,1.32,project-64
9138,melisandre,2018-08-03 00:00:00,2.0,project-68
9139,melisandre,2018-08-03 00:00:00,2.55,transit
9140,melisandre,2018-08-04 00:00:00,0.22,project-68
9141,melisandre,2018-08-05 15:37:09,0.87,learning
9142,melisandre,2018-08-05 15:37:09,0.35,project-64
9143,melisandre,2018-08-05 15:37:09,1.52,project-68
9144,melisandre,2018-08-06 00:00:00,0.72,opsandadmin
9145,melisandre,2018-08-06 00:00:00,0.18,project-26
9146,melisandre,2018-08-06 00:00:00,2.71,project-68
9147,melisandre,2018-08-07 00:00:00,0.08,opsandadmin
9148,melisandre,2018-08-07 00:00:00,0.85,project-26
9149,melisandre,2018-08-07 00:00:00,6.370000000000001,project-68
9150,melisandre,2018-08-08 00:00:00,0.45,opsandadmin
9151,melisandre,2018-08-08 00:00:00,0.2,project-20
9152,melisandre,2018-08-08 00:00:00,0.28,project-26
9153,melisandre,2018-08-08 00:00:00,3.63,project-68
9154,melisandre,2018-08-09 00:00:00,1.92,d3js
9155,melisandre,2018-08-09 00:00:00,1.25,learning
9156,melisandre,2018-08-09 00:00:00,0.82,opsandadmin
9157,melisandre,2018-08-09 00:00:00,1.42,project-27
9158,melisandre,2018-08-09 00:00:00,3.43,project-68
9159,melisandre,2018-08-10 00:00:00,0.32,opsandadmin
9160,melisandre,2018-08-10 00:00:00,0.75,project-26
9161,melisandre,2018-08-10 00:00:00,4.94,project-68
9162,melisandre,2018-08-12 00:00:00,2.75,learning
9163,melisandre,2018-08-12 00:00:00,0.72,opsandadmin
9164,melisandre,2018-08-12 00:00:00,3.79,project-68
9165,melisandre,2018-08-13 15:56:06,0.1,cultureandmanagement
9166,melisandre,2018-08-13 15:56:06,0.99,opsandadmin
9167,melisandre,2018-08-13 15:56:06,3.9699999999999998,project-68
9168,melisandre,2018-08-14 00:00:00,1.0,opsandadmin
9169,melisandre,2018-08-14 00:00:00,2.91,project-68
9170,melisandre,2018-08-15 13:38:21,0.67,opsandadmin
9171,melisandre,2018-08-15 13:38:21,0.52,project-68
9172,melisandre,2018-08-16 00:00:00,0.43,cultureandmanagement
9173,melisandre,2018-08-16 00:00:00,0.5,opsandadmin
9174,melisandre,2018-08-16 00:00:00,0.23,project-27
9175,melisandre,2018-08-16 00:00:00,0.17,project-64
9176,melisandre,2018-08-16 00:00:00,4.35,project-68
9177,melisandre,2018-08-17 00:00:00,4.41,project-27
9178,melisandre,2018-08-17 00:00:00,1.68,project-68
9179,melisandre,2018-08-19 00:00:00,0.88,opsandadmin
9180,melisandre,2018-08-20 00:00:00,1.62,opsandadmin
9181,melisandre,2018-08-20 00:00:00,4.73,project-43
9182,melisandre,2018-08-20 00:00:00,1.07,project-64
9183,melisandre,2018-08-21 00:00:00,0.67,opsandadmin
9184,melisandre,2018-08-21 00:00:00,0.68,project-43
9185,melisandre,2018-08-23 00:00:00,0.67,opsandadmin
9186,melisandre,2018-08-23 00:00:00,4.26,project-43
9187,melisandre,2018-08-24 00:00:00,0.69,opsandadmin
9188,melisandre,2018-08-24 00:00:00,1.79,project-43
9189,melisandre,2018-08-24 00:00:00,3.78,project-64
9190,melisandre,2018-08-24 00:00:00,1.2,transit
9191,melisandre,2018-08-25 00:00:00,0.15,opsandadmin
9192,melisandre,2018-08-25 00:00:00,0.9,project-43
9193,melisandre,2018-08-26 00:00:00,1.48,learning
9194,melisandre,2018-08-26 00:00:00,0.52,opsandadmin
9195,melisandre,2018-08-26 00:00:00,0.53,project-64
9196,melisandre,2018-08-28 00:00:00,2.27,cultureandmanagement
9197,melisandre,2018-08-28 00:00:00,0.8600000000000001,opsandadmin
9198,melisandre,2018-08-28 00:00:00,0.28,project-43
9199,melisandre,2018-08-28 00:00:00,0.23,project-64
9200,melisandre,2018-08-29 00:00:00,0.5,cultureandmanagement
9201,melisandre,2018-08-29 00:00:00,1.87,learning
9202,melisandre,2018-08-29 00:00:00,0.94,opsandadmin
9203,melisandre,2018-08-29 00:00:00,3.42,project-43
9204,melisandre,2018-08-29 00:00:00,0.77,project-64
9205,melisandre,2018-08-30 15:25:04,0.33,opsandadmin
9206,melisandre,2018-08-30 15:25:04,7.28,project-43
9207,melisandre,2018-08-30 15:25:04,1.13,project-64
9208,melisandre,2018-08-31 00:00:00,0.6,opsandadmin
9209,melisandre,2018-08-31 00:00:00,4.11,project-43
9210,melisandre,2018-08-31 00:00:00,1.52,project-64
9211,melisandre,2018-09-02 00:00:00,0.5,opsandadmin
9212,melisandre,2018-09-02 00:00:00,3.0,project-43
9213,melisandre,2018-09-02 00:00:00,3.0,project-64
9214,melisandre,2018-09-03 00:00:00,0.95,opsandadmin
9215,melisandre,2018-09-03 00:00:00,2.09,project-43
9216,melisandre,2018-09-03 00:00:00,2.02,project-64
9217,melisandre,2018-09-04 00:00:00,0.78,cultureandmanagement
9218,melisandre,2018-09-04 00:00:00,0.42,opsandadmin
9219,melisandre,2018-09-04 00:00:00,0.53,project-43
9220,melisandre,2018-09-04 00:00:00,2.7800000000000002,project-64
9221,melisandre,2018-09-05 00:00:00,0.73,opsandadmin
9222,melisandre,2018-09-05 00:00:00,0.68,project-43
9223,melisandre,2018-09-05 00:00:00,3.32,project-64
9224,melisandre,2018-09-06 00:00:00,2.0,cultureandmanagement
9225,melisandre,2018-09-06 00:00:00,1.0,opsandadmin
9226,melisandre,2018-09-06 00:00:00,1.0,project-43
9227,melisandre,2018-09-06 00:00:00,4.0,project-64
9228,melisandre,2018-09-07 00:00:00,1.0,cultureandmanagement
9229,melisandre,2018-09-07 00:00:00,1.42,project-43
9230,melisandre,2018-09-07 00:00:00,4.300000000000001,project-64
9231,melisandre,2018-09-09 00:00:00,1.0,cultureandmanagement
9232,melisandre,2018-09-09 00:00:00,1.0,opsandadmin
9233,melisandre,2018-09-09 00:00:00,4.0,project-43
9234,melisandre,2018-09-10 14:44:48,1.17,cultureandmanagement
9235,melisandre,2018-09-10 14:44:48,0.98,opsandadmin
9236,melisandre,2018-09-10 14:44:48,0.33,project-43
9237,melisandre,2018-09-10 14:44:48,1.17,project-64
9238,melisandre,2018-09-10 14:44:48,1.32,transit
9239,melisandre,2018-09-11 00:00:00,3.56,project-43
9240,melisandre,2018-09-11 00:00:00,4.7,project-64
9241,melisandre,2018-09-12 00:00:00,3.0,project-43
9242,melisandre,2018-09-12 00:00:00,4.0,project-64
9243,melisandre,2018-09-13 14:27:52,6.76,project-43
9244,melisandre,2018-09-14 00:00:00,0.82,opsandadmin
9245,melisandre,2018-09-14 00:00:00,3.2199999999999998,project-43
9246,melisandre,2018-09-14 00:00:00,2.18,project-64
9247,melisandre,2018-09-16 00:00:00,0.5,opsandadmin
9248,melisandre,2018-09-16 00:00:00,1.28,project-43
9249,melisandre,2018-09-16 00:00:00,0.67,project-64
9250,melisandre,2018-09-17 00:00:00,0.9299999999999999,opsandadmin
9251,melisandre,2018-09-17 00:00:00,0.27,project-43
9252,melisandre,2018-09-17 00:00:00,2.61,project-64
9253,melisandre,2018-09-18 00:00:00,0.45,opsandadmin
9254,melisandre,2018-09-18 00:00:00,1.0,project-43
9255,melisandre,2018-09-18 00:00:00,4.65,project-64
9256,melisandre,2018-09-19 00:00:00,2.17,project-43
9257,melisandre,2018-09-19 00:00:00,4.12,project-64
9258,melisandre,2018-09-20 14:12:29,1.4,learning
9259,melisandre,2018-09-20 14:12:29,0.52,opsandadmin
9260,melisandre,2018-09-20 14:12:29,0.6,project-43
9261,melisandre,2018-09-20 14:12:29,5.46,project-64
9262,melisandre,2018-09-21 00:00:00,0.23,opsandadmin
9263,melisandre,2018-09-21 00:00:00,7.13,project-43
9264,melisandre,2018-09-21 00:00:00,1.83,project-64
9265,melisandre,2018-09-23 15:54:42,0.5700000000000001,opsandadmin
9266,melisandre,2018-09-23 15:54:42,0.6000000000000001,project-43
9267,melisandre,2018-09-23 15:54:42,0.35,project-64
9268,melisandre,2018-09-24 00:00:00,0.92,learning
9269,melisandre,2018-09-24 00:00:00,1.0699999999999998,opsandadmin
9270,melisandre,2018-09-24 00:00:00,1.21,project-43
9271,melisandre,2018-09-24 00:00:00,2.4299999999999997,project-64
9272,melisandre,2018-09-25 00:00:00,0.5,bizdev
9273,melisandre,2018-09-25 00:00:00,0.5,opsandadmin
9274,melisandre,2018-09-25 00:00:00,2.33,project-43
9275,melisandre,2018-09-25 00:00:00,2.72,project-64
9276,melisandre,2018-09-26 00:00:00,0.18,bizdev
9277,melisandre,2018-09-26 00:00:00,4.55,project-43
9278,melisandre,2018-09-26 00:00:00,1.44,project-51
9279,melisandre,2018-09-26 00:00:00,3.39,project-64
9280,melisandre,2018-09-27 00:00:00,0.75,opsandadmin
9281,melisandre,2018-09-27 00:00:00,2.57,project-43
9282,melisandre,2018-09-27 00:00:00,0.98,project-64
9283,melisandre,2018-09-28 00:00:00,0.67,opsandadmin
9284,melisandre,2018-09-28 00:00:00,1.47,project-43
